date,station,天気概況,平均気温,平均風速,最多風向,降水量の合計
2024/9/21,八代,0,29.1,2.8,南,0.0
2024/9/21,本渡,0,28.2,4.3,南,0.5
2024/9/21,松島,0,28.7,3.9,南南西,1.0
2024/9/21,水俣,0,28.8,1.8,南東,0.0
2024/9/21,牛深,8,29.1,4.6,南南西,0.5
2024/9/22,八代,0,25.8,1.9,南南西,130.0
2024/9/22,本渡,0,25.7,2.0,南南西,134.5
2024/9/22,松島,0,25.7,2.2,南南西,119.0
2024/9/22,水俣,0,26.1,1.3,南,113.0
2024/9/22,牛深,8,26.4,3.4,西南西,127.0
2024/9/23,八代,0,24.9,2.3,北北東,0.0
2024/9/23,本渡,0,25.2,4.1,北東,0.0
2024/9/23,松島,0,25.7,3.9,北北東,0.0
2024/9/23,水俣,0,24.7,2.3,東北東,0.0
2024/9/23,牛深,8,26.0,3.5,北東,0
2024/9/24,八代,0,24.5,1.0,南,0.0
2024/9/24,本渡,0,23.8,1.7,西,0.0
2024/9/24,松島,0,24.2,1.6,南西,0.0
2024/9/24,水俣,0,23.8,1.8,東南東,0.0
2024/9/24,牛深,8,26.1,2.5,北東,0.0
2024/9/25,八代,0,25.6,0.8,西,0.0
2024/9/25,本渡,0,25.8,1.6,北北東,0.0
2024/9/25,松島,0,25.7,1.5,南西,0.0
2024/9/25,水俣,0,25.7,1.7,東南東,0.0
2024/9/25,牛深,8,26.9,2.0,東北東,0.0
2024/9/26,八代,0,26.0,1.1,西,0.0
2024/9/26,本渡,0,25.9,1.5,西,0.0
2024/9/26,松島,0,25.5,1.4,南南西,0.0
2024/9/26,水俣,0,25.1,1.6,北,0.0
2024/9/26,牛深,8,27.0,2.4,東北東,0
2024/9/27,八代,0,26.3,1.2,東北東,0.0
2024/9/27,本渡,0,26.5,1.7,西南西,0.0
2024/9/27,松島,0,26.5,2.0,北北東,0.0
2024/9/27,水俣,0,25.6,1.6,北,0.0
2024/9/27,牛深,8,27.5,2.0,北西,0
2024/9/28,八代,0,26.8,1.0,南南東,0.0
2024/9/28,本渡,0,26.3,1.8,西,0.0
2024/9/28,松島,0,26.5,1.4,北北東,0.0
2024/9/28,水俣,0,25.9,1.5,北,0.0
2024/9/28,牛深,8,27.7,1.9,北北東,0
2024/9/29,八代,0,26.8,1.4,北西,0.0
2024/9/29,本渡,0,26.0,1.9,西,0.0
2024/9/29,松島,0,26.1,1.9,南西,0.0
2024/9/29,水俣,0,25.8,1.9,北,0.0
2024/9/29,牛深,8,27.8,2.4,北東,0
2024/9/3,八代,0,27.7,1.2,西,0.0
2024/9/3,本渡,0,26.8,1.6,西,0.0
2024/9/3,松島,0,26.8,1.4,南南西,0.0
2024/9/3,水俣,0,26.7,1.5,東北東,0.0
2024/9/3,牛深,8,27.3,2.1,東北東,0
2024/9/30,八代,0,26.1,1.1,東南東,7.0
2024/9/30,本渡,0,25.7,1.4,西,0.0
2024/9/30,松島,0,25.7,1.4,南西,0.0
2024/9/30,水俣,0,25.5,1.5,東,0.0
2024/9/30,牛深,8,27.1,2.6,北東,0
2024/9/4,八代,0,28.0,1.1,南南西,0.0
2024/9/4,本渡,0,27.5,1.5,西南西,0.0
2024/9/4,松島,0,27.3,1.4,南西,0.0
2024/9/4,水俣,0,27.4,1.5,東南東,0.0
2024/9/4,牛深,8,28.0,2.1,東,0
2024/9/5,八代,0,28.2,1.3,西北西,0.0
2024/9/5,本渡,0,27.8,1.5,西,0.0
2024/9/5,松島,0,27.4,1.4,西,0.0
2024/9/5,水俣,0,27.5,1.6,東,0.0
2024/9/5,牛深,8,28.3,2.2,東,0
2024/9/6,八代,0,28.9,1.1,西南西,0.0
2024/9/6,本渡,0,28.0,1.5,西,0.0
2024/9/6,松島,0,27.8,1.3,南西,0.0
2024/9/6,水俣,0,28.3,1.3,東,0.0
2024/9/6,牛深,8,28.8,2.0,東北東,0
2024/9/7,八代,0,29.0,1.1,西,0.0
2024/9/7,本渡,0,28.0,1.6,西,0.0
2024/9/7,松島,0,28.1,1.3,南西,0.0
2024/9/7,水俣,0,28.2,1.5,東,0.0
2024/9/7,牛深,8,28.6,2.1,西北西,0
2024/9/8,八代,0,29.2,1.0,西,0.0
2024/9/8,本渡,0,28.7,1.4,北東,0.0
2024/9/8,松島,0,28.2,1.3,南西,0.0
2024/9/8,水俣,0,28.3,1.4,北,0.0
2024/9/8,牛深,8,29.1,2.2,西北西,0
2024/9/9,八代,0,29.2,1.1,南南西,0.0
2024/9/9,本渡,0,28.5,1.6,北東,0.0
2024/9/9,松島,0,28.1,1.5,南西,0.0
2024/9/9,水俣,0,28.3,1.9,東,0.0
2024/9/9,牛深,8,30.1,2.3,東北東,0.0
2025/1/1,八代,0,5.1,0.9,北東,0.0
2025/1/1,本渡,0,5.3,1.5,西,0.0
2025/1/1,松島,0,4.8,1.5,南西,0.0
2025/1/1,水俣,0,5.1,1.8,東,0.0
2025/1/1,牛深,8,8.6,2.2,北,0
2025/1/10,八代,0,1.0,2.0,北東,0.0
2025/1/10,本渡,0,1.5,1.7,北,0.5
2025/1/10,松島,0,1.1,2.3,北北東,0.0
2025/1/10,水俣,0,1.6,3.2,北北西,0.5
2025/1/10,牛深,8,3.2,2.7,北北東,0.5
2025/1/11,八代,0,3.1,1.5,東北東,0.0
2025/1/11,本渡,0,3.4,1.3,西,0.0
2025/1/11,松島,0,3.5,1.9,北東,0.0
2025/1/11,水俣,0,2.7,1.9,東,0.0
2025/1/11,牛深,8,4.5,1.9,北東,0.0
2025/1/12,八代,0,2.9,1.0,東北東,3.5
2025/1/12,本渡,0,2.6,1.2,西,8.5
2025/1/12,松島,0,3.9,1.3,南西,2.0
2025/1/12,水俣,0,2.4,1.6,東,3.0
2025/1/12,牛深,8,4.2,1.9,北,15.0
2025/1/13,八代,0,4.9,0.9,東,0.0
2025/1/13,本渡,0,5.2,1.1,西南西,0.0
2025/1/13,松島,0,5.5,1.5,南西,0.0
2025/1/13,水俣,0,4.4,1.5,東,0.0
2025/1/13,牛深,8,7.9,1.8,北北東,0.0
2025/1/14,八代,0,7.3,1.1,西南西,0.0
2025/1/14,本渡,0,7.1,1.8,南南東,1.0
2025/1/14,松島,0,7.4,1.9,南西,0.0
2025/1/14,水俣,0,6.5,1.5,東,0.0
2025/1/14,牛深,8,10.8,2.7,西,0
2025/1/15,八代,0,6.7,1.8,北東,6.0
2025/1/15,本渡,0,5.5,1.1,西,9.0
2025/1/15,松島,0,6.9,2.0,北北東,4.5
2025/1/15,水俣,0,7.3,3.5,北北西,4.5
2025/1/15,牛深,8,8.7,2.7,北,1.0
2025/1/16,八代,0,4.3,1.4,東,0.0
2025/1/16,本渡,0,4.0,1.0,西南西,0.0
2025/1/16,松島,0,4.2,1.7,北,0.0
2025/1/16,水俣,0,4.1,2.0,東南東,0.0
2025/1/16,牛深,8,5.9,1.7,北北東,0.0
2025/1/17,八代,0,6.6,1.2,東,0.0
2025/1/17,本渡,0,6.1,1.3,西,0.0
2025/1/17,松島,0,5.3,1.6,南西,0.0
2025/1/17,水俣,0,5.1,1.5,東南東,0.0
2025/1/17,牛深,8,8.4,1.8,北,0.0
2025/1/18,八代,0,5.6,0.8,北東,0.0
2025/1/18,本渡,0,5.8,1.7,西,0.0
2025/1/18,松島,0,5.4,1.5,南西,0.0
2025/1/18,水俣,0,5.7,1.6,東,0.0
2025/1/18,牛深,8,8.7,1.8,東,0
2025/1/19,八代,0,8.2,1.0,東,0.0
2025/1/19,本渡,0,7.2,1.4,西,0.0
2025/1/19,松島,0,7.1,1.4,南西,0.0
2025/1/19,水俣,0,8.0,1.3,東,0.0
2025/1/19,牛深,8,10.4,1.8,北東,0
2025/1/2,八代,0,6.2,1.0,北西,0.0
2025/1/2,本渡,0,6.3,1.6,西,0.0
2025/1/2,松島,0,6.0,1.7,南西,0.0
2025/1/2,水俣,0,5.8,1.7,東,0.0
2025/1/2,牛深,8,9.6,2.2,北北東,0
2025/1/20,八代,0,8.0,1.0,北東,0.0
2025/1/20,本渡,0,7.7,1.5,西,0.0
2025/1/20,松島,0,7.3,1.5,南西,0.0
2025/1/20,水俣,0,7.9,1.4,東,0.0
2025/1/20,牛深,8,11.0,1.8,北北東,0.0
2025/1/21,八代,0,7.9,1.1,東北東,0.0
2025/1/21,本渡,0,7.4,1.3,西,0.0
2025/1/21,松島,0,7.1,1.4,南西,0.0
2025/1/21,水俣,0,6.9,1.5,東,0.0
2025/1/21,牛深,8,10.3,2.2,北,0
2025/1/22,八代,0,6.7,0.7,南西,0.0
2025/1/22,本渡,0,6.7,1.6,西,0.0
2025/1/22,松島,0,6.4,1.5,南西,0.0
2025/1/22,水俣,0,6.6,1.5,東,0.0
2025/1/22,牛深,8,10.0,1.8,北北東,0
2025/1/23,八代,0,8.2,0.8,北東,0.0
2025/1/23,本渡,0,7.3,1.6,西,0.0
2025/1/23,松島,0,7.2,1.4,南西,0.0
2025/1/23,水俣,0,8.5,1.4,東,0.0
2025/1/23,牛深,8,11.1,1.9,北東,0.0
2025/1/24,八代,0,8.7,1.0,北西,0.0
2025/1/24,本渡,0,8.9,1.8,西,0.0
2025/1/24,松島,0,9.4,1.7,北,0.0
2025/1/24,水俣,0,8.7,1.6,東南東,0.0
2025/1/24,牛深,8,12.5,2.7,北東,0
2025/1/25,八代,0,9.5,3.0,北北東,0.0
2025/1/25,本渡,0,9.7,5.0,北北東,0.0
2025/1/25,松島,0,10.5,4.3,北北東,0.0
2025/1/25,水俣,0,10.2,3.6,東北東,0.0
2025/1/25,牛深,8,11.2,4.6,北東,0
2025/1/26,八代,0,8.1,1.9,北東,0.0
2025/1/26,本渡,0,8.4,3.7,北東,0.0
2025/1/26,松島,0,8.7,3.3,北北東,0.0
2025/1/26,水俣,0,7.5,2.7,東,0.0
2025/1/26,牛深,8,9.8,4.2,東北東,0
2025/1/27,八代,0,7.3,1.4,北北西,4.5
2025/1/27,本渡,0,6.7,1.6,西,7.5
2025/1/27,松島,0,7.4,1.9,南,4.5
2025/1/27,水俣,0,7.7,2.1,北西,8.0
2025/1/27,牛深,8,8.6,3.1,西北西,13.0
2025/1/28,八代,0,4.9,1.4,北西,5.5
2025/1/28,本渡,0,5.4,2.1,西,1.5
2025/1/28,松島,0,5.7,2.1,北,1.5
2025/1/28,水俣,0,6.2,2.9,西北西,3.5
2025/1/28,牛深,8,7.5,4.8,西北西,2.0
2025/1/29,八代,0,4.9,1.7,北北西,2.0
2025/1/29,本渡,0,4.8,1.5,西,0.5
2025/1/29,松島,0,5.9,2.3,北,0.5
2025/1/29,水俣,0,5.8,3.3,北北西,1.5
2025/1/29,牛深,8,6.4,3.7,西北西,4.0
2025/1/3,八代,0,4.9,1.6,北北東,0.0
2025/1/3,本渡,0,5.4,1.5,西,0.0
2025/1/3,松島,0,5.7,2.8,北北東,0.0
2025/1/3,水俣,0,5.6,2.7,東,0.0
2025/1/3,牛深,8,7.9,2.0,北北東,0
2025/1/30,八代,0,4.2,1.7,東北東,0.5
2025/1/30,本渡,0,3.9,1.6,西,0.0
2025/1/30,松島,0,4.7,2.3,北北東,0.0
2025/1/30,水俣,0,4.1,2.6,北,0.0
2025/1/30,牛深,8,6.2,2.1,北,0
2025/1/31,八代,0,5.1,0.9,北北東,0.0
2025/1/31,本渡,0,4.5,1.8,西,0.0
2025/1/31,松島,0,4.9,1.5,南西,0.0
2025/1/31,水俣,0,5.3,2.2,東南東,0.0
2025/1/31,牛深,8,8.7,3.3,東北東,0
2025/1/4,八代,0,3.7,0.9,南南東,0.0
2025/1/4,本渡,0,4.0,1.2,西,0.0
2025/1/4,松島,0,3.8,1.5,南西,0.0
2025/1/4,水俣,0,3.9,1.8,東,0.0
2025/1/4,牛深,8,6.6,1.5,北,0.0
2025/1/5,八代,0,6.1,0.8,北東,0.0
2025/1/5,本渡,0,5.9,1.5,西,3.5
2025/1/5,松島,0,5.7,1.4,南西,1.0
2025/1/5,水俣,0,6.7,1.5,東,0.5
2025/1/5,牛深,8,8.9,2.9,北北東,3.5
2025/1/6,八代,0,9.3,1.6,西,15.0
2025/1/6,本渡,0,9.0,1.2,西,9.5
2025/1/6,松島,0,9.4,1.8,北北東,13.5
2025/1/6,水俣,0,9.7,2.2,北西,14.0
2025/1/6,牛深,8,10.3,3.0,西北西,13.0
2025/1/7,八代,0,6.1,2.2,北西,0.0
2025/1/7,本渡,0,5.1,1.4,西,1.0
2025/1/7,松島,0,6.2,2.6,北北東,0.0
2025/1/7,水俣,0,6.2,4.0,北北西,0.0
2025/1/7,牛深,8,7.0,2.6,西北西,4.5
2025/1/8,八代,0,6.8,1.3,東北東,0.0
2025/1/8,本渡,0,5.4,1.3,西南西,0.0
2025/1/8,松島,0,5.9,1.7,南西,0.0
2025/1/8,水俣,0,5.4,1.6,東南東,2.0
2025/1/8,牛深,8,7.0,1.8,北東,3.0
2025/1/9,八代,0,5.1,2.3,北北西,3.0
2025/1/9,本渡,0,4.3,1.6,北,3.0
2025/1/9,松島,0,5.2,2.9,北,0.5
2025/1/9,水俣,0,5.3,4.2,北北西,10.5
2025/1/9,牛深,8,6.6,3.2,西北西,9.0
2025/10/1,八代,0,24.1,1.0,西,0.0
2025/10/1,本渡,0,23.3,1.1,西,0.0
2025/10/1,松島,0,23.3,1.3,南西,0.0
2025/10/1,水俣,0,23.6,1.2,東,0.0
2025/10/1,牛深,8,25.2,2.2,西北西,0.0
2025/10/10,八代,0,24.3,1.0,南東,0.0
2025/10/10,本渡,0,23.4,1.6,西,0.0
2025/10/10,松島,0,23.5,1.6,南西,0.0
2025/10/10,水俣,0,24.0,1.6,東,0.0
2025/10/10,牛深,8,25.9,2.5,北東,0
2025/10/11,八代,0,25.4,1.0,南南東,0.0
2025/10/11,本渡,0,24.4,1.5,西,0.0
2025/10/11,松島,0,24.3,1.4,南南西,0.0
2025/10/11,水俣,0,24.8,1.5,北,0.0
2025/10/11,牛深,8,26.8,2.1,東南東,0
2025/10/12,八代,0,26.3,1.5,北西,0.0
2025/10/12,本渡,0,25.7,1.3,西,0.0
2025/10/12,松島,0,26.1,2.0,北北東,0.0
2025/10/12,水俣,0,25.8,1.7,北,0.0
2025/10/12,牛深,8,26.8,2.4,西北西,0
2025/10/13,八代,0,25.5,1.2,東南東,0.0
2025/10/13,本渡,0,24.8,1.4,西,0.0
2025/10/13,松島,0,25.0,1.5,南西,0.0
2025/10/13,水俣,0,24.6,1.6,北,0.0
2025/10/13,牛深,8,26.1,2.4,北東,0
2025/10/14,八代,0,25.0,1.2,西南西,4.0
2025/10/14,本渡,0,24.2,1.6,西南西,11.5
2025/10/14,松島,0,24.3,1.8,南西,3.5
2025/10/14,水俣,0,24.8,1.5,東,0.0
2025/10/14,牛深,8,25.8,1.8,北東,16.0
2025/10/15,八代,0,25.6,1.0,西北西,0.0
2025/10/15,本渡,0,24.3,1.5,西,0.0
2025/10/15,松島,0,24.6,1.3,南西,0.0
2025/10/15,水俣,0,25.4,1.6,北,0.0
2025/10/15,牛深,8,26.2,2.0,北東,0.0
2025/10/16,八代,0,26.3,1.3,南西,1.5
2025/10/16,本渡,0,25.7,1.8,西南西,0.5
2025/10/16,松島,0,25.9,1.6,南,0.5
2025/10/16,水俣,0,26.1,1.4,南南東,0.0
2025/10/16,牛深,8,27.3,2.0,南,0.0
2025/10/17,八代,0,25.2,1.0,東,0.0
2025/10/17,本渡,0,24.6,1.8,北東,0.0
2025/10/17,松島,0,24.6,1.7,北北東,0.0
2025/10/17,水俣,0,25.1,1.6,東南東,0.0
2025/10/17,牛深,8,26.3,2.3,東北東,0
2025/10/18,八代,0,24.3,1.0,東北東,0.0
2025/10/18,本渡,0,23.6,1.4,西南西,0.0
2025/10/18,松島,0,23.8,1.2,南西,0.0
2025/10/18,水俣,0,25.5,1.6,南東,0.0
2025/10/18,牛深,8,24.8,2.0,北東,2.5
2025/10/19,八代,0,24.4,1.3,北東,0.0
2025/10/19,本渡,0,24.1,2.4,東北東,0.5
2025/10/19,松島,0,24.4,2.3,北北東,0.0
2025/10/19,水俣,0,24.2,1.6,北,1.5
2025/10/19,牛深,8,25.0,2.4,東北東,0.0
